                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.4219,                 5.9458,                 4.2666,                0.00033,                0.07156,                0.00025,                0.00011,                 4.2656,                 22.062,                 3.9304,             0.00064762,             0.00064762,             0.00064762
